Image_ID,Class,Source,URL,Frame_number
4018,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1242893604055420928/pu/vid/640x640/eBuAocwrxnJVAuL3.mp4,3
4019,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1242900684183388161/pu/vid/576x1024/Cwu6fPLmgTDe0Lps.mp4,5
4020,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1242903370622533632/pu/vid/406x680/vwc0vm6cwo4uMhSU.mp4,3
4021,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1242907880812093441/pu/vid/1280x720/211qt02G371jDM5M.mp4,0
4022,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1242907880812093441/pu/vid/1280x720/211qt02G371jDM5M.mp4,1
4023,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1242907880812093441/pu/vid/1280x720/211qt02G371jDM5M.mp4,8
4024,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1242907880812093441/pu/vid/1280x720/211qt02G371jDM5M.mp4,9
4025,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1242917113993592832/pu/vid/1136x640/DST1RT9qy-ujhvLQ.mp4,0
4026,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1242917113993592832/pu/vid/1136x640/DST1RT9qy-ujhvLQ.mp4,3
4027,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1242919534920523776/pu/vid/720x1280/rTi4xskPqPNkYQx_.mp4,2
4028,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1242919745193562112/pu/vid/1280x720/2kRL500WgqIoIw9O.mp4,0
4029,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1242919745193562112/pu/vid/1280x720/2kRL500WgqIoIw9O.mp4,9
4030,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1242919745193562112/pu/vid/1280x720/2kRL500WgqIoIw9O.mp4,9
4031,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1242983011299328002/pu/vid/720x1280/No4rpWovwEENHqKh.mp4,0
4032,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1242983011299328002/pu/vid/720x1280/No4rpWovwEENHqKh.mp4,8
4033,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1243003627620282370/pu/vid/1280x720/hElW840uNaUId5Fn.mp4,1
4034,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1243023580188815361/pu/vid/706x888/jPKHhG4QwIqfDCXf.mp4,9
4035,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1243043728752705536/pu/vid/540x960/Ni0RgdsrYjXOurHN.mp4,0
4036,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1243044904475000838/pu/vid/474x888/ZHoOtGgv41SLMpgv.mp4,0
4037,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1243116982846681088/pu/vid/220x400/Nchtvqdc114RZ23N.mp4,2
4038,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1243116982846681088/pu/vid/220x400/Nchtvqdc114RZ23N.mp4,6
4039,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1243154790579929088/pu/vid/1280x720/29XoZBQ_vRMcj4sJ.mp4,0
4040,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1243154790579929088/pu/vid/1280x720/29XoZBQ_vRMcj4sJ.mp4,2
4041,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1243154790579929088/pu/vid/1280x720/29XoZBQ_vRMcj4sJ.mp4,8
4042,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1243156280027385865/pu/vid/720x1280/LG8fOA8j5ewNWrUE.mp4,7
4043,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1243156280027385865/pu/vid/720x1280/LG8fOA8j5ewNWrUE.mp4,9
4044,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1243156653710749698/pu/vid/480x848/GbH6On9GIwQjilFH.mp4,5
4045,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1243159246084034566/pu/vid/400x220/BC_hXQ1kCP7FFhsP.mp4,6
4046,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1243168412441903105/pu/vid/720x1280/v0KIXWUG4so9tTDe.mp4,9
4047,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1243197722926239746/pu/vid/720x1280/iVLzRxzgfMi4mcn2.mp4,4
4048,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1243205384388542464/pu/vid/640x360/EmXuecjZWO19OS_K.mp4,9
4049,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1243205384388542464/pu/vid/640x360/EmXuecjZWO19OS_K.mp4,9
4050,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1243206594239873027/pu/vid/460x258/JJHlnYp19EJg7mDf.mp4,6
4051,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1243206594239873027/pu/vid/460x258/JJHlnYp19EJg7mDf.mp4,8
4052,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1243239291188281345/pu/vid/568x320/pQvJdqaOT8FVki4j.mp4,5
4053,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1243242116748361728/pu/vid/1280x720/16GTMBir0eajE5Y8.mp4,0
4054,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1243242116748361728/pu/vid/1280x720/16GTMBir0eajE5Y8.mp4,5
4055,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1243242116748361728/pu/vid/1280x720/16GTMBir0eajE5Y8.mp4,5
4056,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1243242116748361728/pu/vid/1280x720/16GTMBir0eajE5Y8.mp4,7
4057,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1243267299525738502/pu/vid/1280x720/VJcW3kZ3rzojG5BO.mp4,0
4058,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1243268620957945859/pu/vid/720x1280/ic30UvSWOVi5QngZ.mp4,7
4059,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1243279119607087106/pu/vid/640x352/WpHRrylI2sNL-jd2.mp4,3
4060,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1243290129952919555/pu/vid/480x848/oKUhMFNJtaIWqf03.mp4,6
4061,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1243294670974644230/pu/vid/224x400/-r5xyMlq1Vk4-Dd4.mp4,0
4062,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1243294670974644230/pu/vid/224x400/-r5xyMlq1Vk4-Dd4.mp4,5
4063,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1243294906002464768/pu/vid/640x640/G_JBKdliRnk8GmbZ.mp4,2
4064,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1243307063666671617/pu/vid/640x640/Hotfw8sP9mLtOn7J.mp4,2
4065,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1243307063666671617/pu/vid/640x640/Hotfw8sP9mLtOn7J.mp4,3
4066,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1243307063666671617/pu/vid/640x640/Hotfw8sP9mLtOn7J.mp4,5
4067,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1243307063666671617/pu/vid/640x640/Hotfw8sP9mLtOn7J.mp4,9
4068,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1243321971951243264/pu/vid/640x640/trRgI-tS8Ah7atiR.mp4,1
4069,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1243325056819892228/pu/vid/406x720/PCLdMvO6RxQXHKC7.mp4,0
4070,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1243345585866002434/pu/vid/848x480/Cn1gIBsMRZcnCegR.mp4,7
4071,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1243345585866002434/pu/vid/848x480/Cn1gIBsMRZcnCegR.mp4,7
4072,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1243347673182277632/pu/vid/720x1280/TjZbj9ANS-tozIIl.mp4,2
4073,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1243374870982868992/pu/vid/1280x720/2YI2nHJy6lJfeD8e.mp4,0
4074,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1243375505425874945/pu/vid/750x688/094jOm0uE_QxavYo.mp4,0
4075,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1243376021476261888/pu/vid/720x900/MEeu43L2gmZoK97G.mp4,0
4076,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1243376021476261888/pu/vid/720x900/MEeu43L2gmZoK97G.mp4,8
4077,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1243475947484897283/pu/vid/848x480/NivXwsahB0IE2bPV.mp4,4
4078,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1243475947484897283/pu/vid/848x480/NivXwsahB0IE2bPV.mp4,4
4079,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1243483912841711616/pu/vid/480x360/imHoe_4__vUeVQ0N.mp4,0
4080,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1243494975066832896/pu/vid/720x720/kqnv09ujoueOxZw4.mp4,3
4081,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1243494975066832896/pu/vid/720x720/kqnv09ujoueOxZw4.mp4,8
4082,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1243494975066832896/pu/vid/720x720/kqnv09ujoueOxZw4.mp4,9
4083,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1243497547039158272/pu/vid/480x480/edGb-IjKUaEW4E_4.mp4,9
4084,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1243502678803656704/pu/vid/1280x720/KEACGmFwBSCi_rJr.mp4,2
4085,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1243502678803656704/pu/vid/1280x720/KEACGmFwBSCi_rJr.mp4,3
4086,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1243502678803656704/pu/vid/1280x720/KEACGmFwBSCi_rJr.mp4,4
4087,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1243502678803656704/pu/vid/1280x720/KEACGmFwBSCi_rJr.mp4,9
4088,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1243504159510409218/pu/vid/592x1280/-U77XAO9fvxCV8M_.mp4,8
4089,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1243516285608169472/pu/vid/640x800/x1YKuiYCJpkUkQ0A.mp4,1
4090,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1243516285608169472/pu/vid/640x800/x1YKuiYCJpkUkQ0A.mp4,5
4091,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1243520504700588034/pu/vid/1280x720/igLWckwMi8KcrGi9.mp4,2
4092,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1243520504700588034/pu/vid/1280x720/igLWckwMi8KcrGi9.mp4,2
4093,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1243528538789015555/pu/vid/1280x702/HcppzJzjRzKuSzGP.mp4,8
4094,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1243542542987165708/pu/vid/640x352/MunHC3gDkwHlvzp6.mp4,9
4095,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1243544951536922624/pu/vid/1280x720/MBiyiptQwNjfG7w0.mp4,1
4096,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1243549082225905666/pu/vid/404x720/uTplJDxnuiMZc-Ha.mp4,4
4097,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1243563385788207104/pu/vid/848x480/kxk4GymUecvIGoc0.mp4,0
4098,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1243565551487762432/pu/vid/720x720/aU9Eipyv_NGhEHOS.mp4,0
4099,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1243565551487762432/pu/vid/720x720/aU9Eipyv_NGhEHOS.mp4,1
4100,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1243565551487762432/pu/vid/720x720/aU9Eipyv_NGhEHOS.mp4,4
4101,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1243565551487762432/pu/vid/720x720/aU9Eipyv_NGhEHOS.mp4,6
4102,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1243565551487762432/pu/vid/720x720/aU9Eipyv_NGhEHOS.mp4,9
4103,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1243566843866099712/pu/vid/620x776/HQ1KSjCJKr3fcgD3.mp4,4
4104,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1243568723610533888/pu/vid/592x1280/7xRLECyUuuQpKVMU.mp4,0
4105,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1243573371406868487/pu/vid/720x900/a74BlLSYReiFYjJS.mp4,6
4106,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1243586566922043394/pu/vid/352x640/veFs3RwpLidoj4xH.mp4,1
4107,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1243587094750154753/pu/vid/1280x720/dPPrDGNKZc4Bt1LU.mp4,0
4108,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1243593828357099520/pu/vid/960x540/KHrGHophANmzsvq9.mp4,5
4109,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1243596421812686848/pu/vid/1280x720/d6cQwG6k2Ci8s2TN.mp4,5
4110,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1243618753226604546/pu/vid/400x400/yhdOdF82lTnALDru.mp4,0
4111,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1243618753226604546/pu/vid/400x400/yhdOdF82lTnALDru.mp4,0
4112,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1243618753226604546/pu/vid/400x400/yhdOdF82lTnALDru.mp4,2
4113,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1243618753226604546/pu/vid/400x400/yhdOdF82lTnALDru.mp4,6
4114,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1243618753226604546/pu/vid/400x400/yhdOdF82lTnALDru.mp4,8
4115,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1243618886538473476/pu/vid/848x480/l7VecXPRBWKHpbwg.mp4,6
4116,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1243624921714036736/pu/vid/576x1024/36yxNthOQzCbDKWC.mp4,1
4117,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1243624921714036736/pu/vid/576x1024/36yxNthOQzCbDKWC.mp4,3
4118,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1243628805815746573/pu/vid/1280x720/Vb8PhDfamx1N3Pv-.mp4,3
4119,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1243628805815746573/pu/vid/1280x720/Vb8PhDfamx1N3Pv-.mp4,7
4120,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1243638097885216768/pu/vid/1280x720/mnLGUbZiRxnMkhxW.mp4,2
4121,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1243638882723336192/pu/vid/480x848/-oHwTUQ5ZaL-qXvD.mp4,5
4122,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1243643506981101569/pu/vid/720x720/BK1AKlxl7Q7Vye6I.mp4,6
4123,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1243643867683082240/pu/vid/576x1024/DiGT6G6paTXra5zF.mp4,2
4124,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1243643867683082240/pu/vid/576x1024/DiGT6G6paTXra5zF.mp4,2
4125,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1243643867683082240/pu/vid/576x1024/DiGT6G6paTXra5zF.mp4,5
4126,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1243643867683082240/pu/vid/576x1024/DiGT6G6paTXra5zF.mp4,6
4127,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1243643867683082240/pu/vid/576x1024/DiGT6G6paTXra5zF.mp4,7
4128,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1243662776662405122/pu/vid/320x564/KB5yz4CJ40FA8J6D.mp4,9
4129,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1243675452692140032/pu/vid/720x1280/gmfMKwHgNxeBNj7U.mp4,7
4130,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1243694682728583169/pu/vid/720x1280/NdCWA40LRHf-UrlX.mp4,3
4131,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1243701956016660480/pu/vid/960x720/pWD_rhueihM2_650.mp4,5
4132,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1243701956016660480/pu/vid/960x720/pWD_rhueihM2_650.mp4,5
4133,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1243708382751662080/pu/vid/720x1280/NYQ2-ZAe7s9Y9P9O.mp4,0
4134,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1243708382751662080/pu/vid/720x1280/NYQ2-ZAe7s9Y9P9O.mp4,1
4135,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1243708382751662080/pu/vid/720x1280/NYQ2-ZAe7s9Y9P9O.mp4,6
4136,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1243766877912027137/pu/vid/720x720/ief37Ia5EAqtZynS.mp4,2
4137,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1243766877912027137/pu/vid/720x720/ief37Ia5EAqtZynS.mp4,9
4138,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1243776709385687040/pu/vid/1280x720/wMTar0GWvbxI_ygr.mp4,0
4139,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1243776709385687040/pu/vid/1280x720/wMTar0GWvbxI_ygr.mp4,6
4140,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1243799724135759873/pu/vid/404x720/15tu-ZZN89st35Z0.mp4,4
4141,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1243816091199160320/pu/vid/352x640/VnfXLQw7sL5ICX9A.mp4,2
4142,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1243816091199160320/pu/vid/352x640/VnfXLQw7sL5ICX9A.mp4,3
4143,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1243892339912785920/pu/vid/1280x720/sDy4uI33raJFqHu9.mp4,0
4144,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1243892339912785920/pu/vid/1280x720/sDy4uI33raJFqHu9.mp4,3
4145,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1243912218544156672/pu/vid/480x848/uLF5zPmUD3R8xb9w.mp4,6
4146,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1243928634374721537/pu/vid/220x400/FlcH3WnxwL-oosta.mp4,0
4147,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1243928634374721537/pu/vid/220x400/FlcH3WnxwL-oosta.mp4,7
4148,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1243956175361769475/pu/vid/1280x720/Oc1oJ658_CAaiGwB.mp4,6
4149,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1243964099236487168/pu/vid/720x1280/tAxtBAsHmfyuS3gT.mp4,9
4150,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1243967523776684035/pu/vid/352x640/9HzKY7xT9wzq-ueN.mp4,2
4151,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1244009916781801473/pu/vid/640x360/X32Uwd3MIydDXZW9.mp4,6
4152,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1244016898209021952/pu/vid/352x624/D7WPU2wyidgbw68m.mp4,6
4153,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1244022270152060930/pu/vid/720x1280/yC783uYASOhCuoZ7.mp4,0
4154,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1244022270152060930/pu/vid/720x1280/yC783uYASOhCuoZ7.mp4,1
4155,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1244022270152060930/pu/vid/720x1280/yC783uYASOhCuoZ7.mp4,3
4156,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1244042716780154880/pu/vid/640x360/CykskJ3707I58f5D.mp4,6
4157,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1244042716780154880/pu/vid/640x360/CykskJ3707I58f5D.mp4,8
4158,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1244062732850208771/pu/vid/720x720/kpQQE1B7ICm5hHCA.mp4,3
4159,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1244062732850208771/pu/vid/720x720/kpQQE1B7ICm5hHCA.mp4,5
4160,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1244063686261694471/pu/vid/352x640/2pl72AKb8umWktM5.mp4,5
4161,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1244068998544863232/pu/vid/720x406/GVAaXYrfrxYItxfX.mp4,0
4162,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1244068998544863232/pu/vid/720x406/GVAaXYrfrxYItxfX.mp4,0
4163,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1244072087943352330/pu/vid/1280x720/HYk6B9gX4wqrap3r.mp4,6
4164,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1244084054799953920/pu/vid/720x1280/DAr9qaCXcom-9Ata.mp4,1
4165,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1244084054799953920/pu/vid/720x1280/DAr9qaCXcom-9Ata.mp4,1
4166,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1244084054799953920/pu/vid/720x1280/DAr9qaCXcom-9Ata.mp4,5
4167,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1244084054799953920/pu/vid/720x1280/DAr9qaCXcom-9Ata.mp4,9
4168,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1244110980583501824/pu/vid/426x240/-wQWr20YBzFKWm1Q.mp4,1
4169,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1244122000492199936/pu/vid/720x900/osd6dctfEVVpMaqm.mp4,3
4170,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1244122000492199936/pu/vid/720x900/osd6dctfEVVpMaqm.mp4,4
4171,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1244122000492199936/pu/vid/720x900/osd6dctfEVVpMaqm.mp4,5
4172,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1244173195193786373/pu/vid/720x720/_fXrlA6_3nJVMLaj.mp4,4
4173,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1244184498176020480/pu/vid/1280x720/gxrvf81d-rfXQQiE.mp4,2
4174,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1244192843167563779/pu/vid/432x640/gcbpghDymNj5CpDr.mp4,5
4175,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1244192843167563779/pu/vid/432x640/gcbpghDymNj5CpDr.mp4,6
4176,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1244192843167563779/pu/vid/432x640/gcbpghDymNj5CpDr.mp4,9
4177,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1244198937612947456/pu/vid/1280x720/UP1zikfWrZRvCRe7.mp4,0
4178,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1244210015646486530/pu/vid/720x1264/vJpF-7JZ1sKWUCvo.mp4,8
4179,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1244224769425379329/pu/vid/480x848/7VQ5P1ywxcC6YFi2.mp4,0
4180,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1244224769425379329/pu/vid/480x848/7VQ5P1ywxcC6YFi2.mp4,1
4181,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1244224769425379329/pu/vid/480x848/7VQ5P1ywxcC6YFi2.mp4,2
4182,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1244224769425379329/pu/vid/480x848/7VQ5P1ywxcC6YFi2.mp4,4
4183,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1244265616678236166/pu/vid/640x800/yxnf1Ycl033Q85Wj.mp4,1
4184,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1244315383592558592/pu/vid/224x400/0Sf9XxtNJuk4naho.mp4,1
4185,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1244315383592558592/pu/vid/224x400/0Sf9XxtNJuk4naho.mp4,1
4186,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1244321681788657664/pu/vid/720x900/cV_Azp2XHvn7D08A.mp4,0
4187,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1244321681788657664/pu/vid/720x900/cV_Azp2XHvn7D08A.mp4,0
4188,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1244321681788657664/pu/vid/720x900/cV_Azp2XHvn7D08A.mp4,9
4189,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1244321681788657664/pu/vid/720x900/cV_Azp2XHvn7D08A.mp4,9
4190,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1244323837782773760/pu/vid/352x640/aLiF-9b9nDwjtG1k.mp4,3
4191,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1244326208927645697/pu/vid/496x480/6i_ccRHPR3FsQrCP.mp4,1
4192,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1244341640992559105/pu/vid/400x230/2lKN-GNYIXmykJOY.mp4,4
4193,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1244350147456360450/pu/vid/720x1280/_yVuSNvFEVUHWdoD.mp4,3
4194,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1244350147456360450/pu/vid/720x1280/_yVuSNvFEVUHWdoD.mp4,7
4195,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1244386553096482818/pu/vid/220x400/rOPLKzF9eMVgLIGZ.mp4,5
4196,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1244387352304406528/pu/vid/1280x720/fHrzDHks87orfl9y.mp4,4
4197,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1244387635860307968/pu/vid/1280x720/8ItIJI_AVvfBMEkl.mp4,8
4198,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1244401556855947269/pu/vid/352x640/1Pfq-TMGZq-wnp59.mp4,5
4199,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1244413169382064128/pu/vid/640x800/tiWZVcVgXQWaK36V.mp4,7
4200,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1244462665084416000/pu/vid/406x720/rddm6UouXqMP-MYD.mp4,9
4201,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1244561560103772166/pu/vid/640x360/_8eroeD3f2wT_6vz.mp4,7
4202,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1244568555422724096/pu/vid/234x426/3OD5L-kj4qfntJRr.mp4,2
4203,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1244576173058908160/pu/vid/1280x720/2bGCNLeKvaW3oap7.mp4,2
4204,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1244576173058908160/pu/vid/1280x720/2bGCNLeKvaW3oap7.mp4,2
4205,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1244576173058908160/pu/vid/1280x720/2bGCNLeKvaW3oap7.mp4,8
4206,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1244584472713891840/pu/vid/640x352/yycOHhto-7llK05Q.mp4,5
4207,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1244603930887237632/pu/vid/352x640/2cm6e--1ba7vS90A.mp4,3
4208,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1244603930887237632/pu/vid/352x640/2cm6e--1ba7vS90A.mp4,3
4209,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1244603930887237632/pu/vid/352x640/2cm6e--1ba7vS90A.mp4,5
4210,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1244603930887237632/pu/vid/352x640/2cm6e--1ba7vS90A.mp4,7
4211,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1244610854315855872/pu/vid/720x720/4az0fXjTyuqEXGCm.mp4,2
4212,nofight,twitter_video,https://video.twimg.com/ext_tw_video/1244627209287065604/pu/vid/720x860/IBT0CSJnRHb6kDHh.mp4,1
